year,category,was_nominated,artist,track_name,popularity,danceability,energy,explicit,nomination_dec
1997,Best Traditional Blues Album,1,John Lee Hooker,Don't Look Back,48,0.687,0.91,False,1990
2000,Best Metal Performance,1,Deftones,Elite,40,0.631,0.675,False,2000
2019,Best Dance Recording,1,Meduza Featuring Goodboys,Piece Of Your Heart,0,0.677,0.744,False,2010
2019,Best Dance Recording,1,Meduza Featuring Goodboys,Piece Of Your Heart,1,0.677,0.744,False,2010
2019,Best Dance Recording,1,Meduza Featuring Goodboys,Piece Of Your Heart,0,0.677,0.744,False,2010
2019,Best Dance Recording,1,Meduza Featuring Goodboys,Piece Of Your Heart,0,0.677,0.744,False,2010
2019,Best Dance Recording,1,Meduza Featuring Goodboys,Piece Of Your Heart,77,0.677,0.744,False,2010
2019,Best Dance Recording,1,Meduza Featuring Goodboys,Piece Of Your Heart,0,0.677,0.744,False,2010
2019,Best Dance Recording,1,Meduza Featuring Goodboys,Piece Of Your Heart,1,0.677,0.744,False,2010
2019,Best Dance Recording,1,Meduza Featuring Goodboys,Piece Of Your Heart,0,0.677,0.744,False,2010
2019,Best Dance Recording,1,Meduza Featuring Goodboys,Piece Of Your Heart,0,0.677,0.744,False,2010
2019,Best Dance Recording,1,Meduza Featuring Goodboys,Piece Of Your Heart,77,0.677,0.744,False,2010
2019,Best Dance Recording,1,Meduza Featuring Goodboys,Piece Of Your Heart,0,0.677,0.744,False,2010
2019,Best Dance Recording,1,Meduza Featuring Goodboys,Piece Of Your Heart,0,0.677,0.744,False,2010
2019,Best Dance Recording,1,Meduza Featuring Goodboys,Piece Of Your Heart,0,0.677,0.744,False,2010
2019,Best Dance Recording,1,Meduza Featuring Goodboys,Piece Of Your Heart,77,0.677,0.744,False,2010
2013,Best Dance Recording,1,Zedd Featuring Foxes,Clarity,0,0.509,0.781,False,2010
2013,Best Dance Recording,1,Zedd Featuring Foxes,Clarity,2,0.509,0.781,False,2010
2013,Best Dance Recording,1,Zedd Featuring Foxes,Clarity,75,0.509,0.781,False,2010
2013,Best Dance Recording,1,Zedd Featuring Foxes,Clarity,0,0.509,0.781,False,2010
2013,Best Dance Recording,1,Zedd Featuring Foxes,Clarity,2,0.509,0.781,False,2010
2013,Best Dance Recording,1,Zedd Featuring Foxes,Clarity,75,0.509,0.781,False,2010
2013,Best Dance Recording,1,Zedd Featuring Foxes,Clarity,0,0.552,0.873,False,2010
2013,Best Dance Recording,1,Zedd Featuring Foxes,Clarity,0,0.552,0.873,False,2010
2013,Best Dance Recording,1,Zedd Featuring Foxes,Clarity,0,0.552,0.873,False,2010
2013,Best Dance Recording,1,Zedd Featuring Foxes,Clarity,69,0.552,0.873,False,2010
2013,Best Dance Recording,1,Zedd Featuring Foxes,Clarity,2,0.509,0.781,False,2010
2013,Best Dance Recording,1,Zedd Featuring Foxes,Clarity,75,0.509,0.781,False,2010
2013,Best Dance Recording,1,Zedd Featuring Foxes,Clarity,0,0.509,0.781,False,2010
2013,Best Dance Recording,1,Zedd Featuring Foxes,Clarity,2,0.509,0.781,False,2010
2013,Best Dance Recording,1,Zedd Featuring Foxes,Clarity,75,0.509,0.781,False,2010
2013,Best Dance Recording,1,Zedd Featuring Foxes,Clarity,35,0.576,0.533,False,2010
2013,Best Dance Recording,1,Zedd Featuring Foxes,Clarity,28,0.526,0.0144,False,2010
2013,Best Dance Recording,1,Zedd Featuring Foxes,Clarity,0,0.552,0.873,False,2010
2013,Best Dance Recording,1,Zedd Featuring Foxes,Clarity,0,0.552,0.873,False,2010
2013,Best Dance Recording,1,Zedd Featuring Foxes,Clarity,75,0.509,0.781,False,2010
2019,Best Pop Duo/Group Performance,1,Ariana Grande & Social House,Boyfriend,0,0.799,0.847,False,2010
2019,Best Pop Duo/Group Performance,1,Ariana Grande & Social House,Boyfriend,0,0.799,0.847,False,2010
2010,Best R&B Song,1,,Shine,0,0.667,0.717,False,2010
2001,Best Female Country Vocal Performance,1,Dolly Parton,Shine,0,0.667,0.717,False,2000
2010,Best R&B Song,1,,Shine,0,0.667,0.717,False,2010
2001,Best Female Country Vocal Performance,1,Dolly Parton,Shine,0,0.667,0.717,False,2000
2010,Best R&B Song,1,,Shine,63,0.683,0.758,False,2010
2001,Best Female Country Vocal Performance,1,Dolly Parton,Shine,63,0.683,0.758,False,2000
2010,Best R&B Song,1,,Shine,31,0.255,0.956,True,2010
2001,Best Female Country Vocal Performance,1,Dolly Parton,Shine,31,0.255,0.956,True,2000
2010,Best R&B Song,1,,Shine,70,0.543,0.423,False,2010
2001,Best Female Country Vocal Performance,1,Dolly Parton,Shine,70,0.543,0.423,False,2000
2010,Best R&B Song,1,,Shine,47,0.592,0.738,False,2010
2001,Best Female Country Vocal Performance,1,Dolly Parton,Shine,47,0.592,0.738,False,2000
2010,Best R&B Song,1,,Shine,0,0.667,0.717,False,2010
2001,Best Female Country Vocal Performance,1,Dolly Parton,Shine,0,0.667,0.717,False,2000
2010,Best R&B Song,1,,Shine,65,0.74,0.804,False,2010
2001,Best Female Country Vocal Performance,1,Dolly Parton,Shine,65,0.74,0.804,False,2000
2007,Best Country Album,1,Vince Gill,These Days,0,0.654,0.798,False,2000
2007,Best Country Album,1,Vince Gill,These Days,1,0.654,0.798,False,2000
2007,Best Country Album,1,Vince Gill,These Days,0,0.654,0.798,False,2000
2007,Best Country Album,1,Vince Gill,These Days,1,0.654,0.798,False,2000
2007,Best Country Album,1,Vince Gill,These Days,0,0.654,0.798,False,2000
2007,Best Country Album,1,Vince Gill,These Days,0,0.654,0.798,False,2000
2007,Best Country Album,1,Vince Gill,These Days,1,0.654,0.798,False,2000
2007,Best Country Album,1,Vince Gill,These Days,50,0.584,0.772,False,2000
2007,Best Country Album,1,Vince Gill,These Days,64,0.531,0.664,False,2000
2007,Best Country Album,1,Vince Gill,These Days,1,0.654,0.798,False,2000
2007,Best Country Album,1,Vince Gill,These Days,1,0.654,0.798,False,2000
2007,Best Country Album,1,Vince Gill,These Days,0,0.654,0.798,False,2000
2007,Best Country Album,1,Vince Gill,These Days,0,0.654,0.798,False,2000
2007,Best Country Album,1,Vince Gill,These Days,64,0.839,0.519,False,2000
2019,Best Dance Recording,1,Bonobo,Linked,55,0.613,0.905,False,2010
2019,Best Dance Recording,1,Bonobo,Linked,54,0.713,0.725,False,2010
2019,Best Dance Recording,1,Bonobo,Linked,54,0.713,0.725,False,2010
2012,Album Of The Year,1,Mumford & Sons,Babel,60,0.883,0.366,False,2010
2012,Album Of The Year,1,Mumford & Sons,Babel,60,0.883,0.366,False,2010
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,0,0.661,0.677,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,0,0.423,0.612,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,22,0.562,0.575,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,5,0.734,0.531,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,2,0.734,0.531,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,3,0.734,0.531,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,5,0.734,0.531,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,2,0.734,0.531,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,3,0.734,0.531,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,0,0.661,0.677,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,0,0.423,0.612,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,5,0.734,0.531,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,2,0.734,0.531,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,3,0.734,0.531,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,0,0.661,0.677,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,79,0.734,0.531,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,2,0.734,0.531,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,5,0.734,0.531,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,3,0.734,0.531,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,6,0.692,0.49,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,0,0.661,0.677,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,2,0.734,0.531,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,5,0.734,0.531,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,3,0.734,0.531,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,6,0.692,0.49,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,0,0.661,0.677,False,1990
1998,Best Latin Pop Performance,1,Ricky Martin,Vuelve,29,0.445,0.62,False,1990
2018,Best Traditional Pop Vocal Album,1,Willie Nelson,My Way,76,0.818,0.913,False,2010
2018,Best Traditional Pop Vocal Album,1,Willie Nelson,My Way,46,0.719,0.707,False,2010
2018,Best Traditional Pop Vocal Album,1,Willie Nelson,My Way,22,0.461,0.993,True,2010
2018,Best Traditional Pop Vocal Album,1,Willie Nelson,My Way,76,0.818,0.913,False,2010
2018,Best Traditional Pop Vocal Album,1,Willie Nelson,My Way,19,0.483,0.959,False,2010
2018,Best Traditional Pop Vocal Album,1,Willie Nelson,My Way,73,0.576,0.864,True,2010
2018,Best Traditional Pop Vocal Album,1,Willie Nelson,My Way,54,0.526,0.842,False,2010
2018,Best Traditional Pop Vocal Album,1,Willie Nelson,My Way,76,0.818,0.913,False,2010
2018,Best Traditional Pop Vocal Album,1,Willie Nelson,My Way,53,0.516,0.271,False,2010
1980,"Best Jazz Instrumental Performance, Group",1,Bill Evans,We Will Meet Again,31,0.401,0.78,False,1980
1983,Best Pop Instrumental Performance,1,George Benson,Being With You,41,0.599,0.466,False,1980
1984,Best Reggae Recording,1,Black Uhuru,Anthem,0,0.45,0.96,False,1980
1984,Best Reggae Recording,1,Black Uhuru,Anthem,50,0.45,0.96,False,1980
1984,Best Reggae Recording,1,Black Uhuru,Anthem,21,0.127,0.39,False,1980
1984,Best Reggae Recording,1,Black Uhuru,Anthem,45,0.467,0.517,False,1980
1994,Record Of The Year,1,Sheryl Crow,All I Wanna Do,53,0.728,0.794,False,1990
1994,Best Female Pop Vocal Performance,1,Sheryl Crow,All I Wanna Do,53,0.728,0.794,False,1990
1994,Record Of The Year,1,Sheryl Crow,All I Wanna Do,67,0.613,0.668,True,1990
1994,Best Female Pop Vocal Performance,1,Sheryl Crow,All I Wanna Do,67,0.613,0.668,True,1990
2010,"Best Compilation Soundtrack Album For Motion Picture, Television Or Other Visual Media",1,(Various Artists),Crazy Heart,34,0.743,0.507,False,2010
2010,"Best Compilation Soundtrack Album For Motion Picture, Television Or Other Visual Media",1,(Various Artists),Crazy Heart,15,0.608,0.251,False,2010
2019,Best Song Written For Visual Media,1,,Suspirium,59,0.457,0.223,False,2010
1996,Best Male Country Vocal Performance,1,Vince Gill,Worlds Apart,54,0.707,0.557,False,1990
1996,Best Male Country Vocal Performance,1,Vince Gill,Worlds Apart,12,0.18,0.862,False,1990
1996,Best Male Country Vocal Performance,1,Vince Gill,Worlds Apart,26,0.487,0.882,False,1990
2015,"Best Latin Rock, Urban or Alternative Album",1,Pitbull,Dale,50,0.768,0.572,True,2010
2015,"Best Latin Rock, Urban or Alternative Album",1,Pitbull,Dale,46,0.662,0.951,False,2010
2015,"Best Latin Rock, Urban or Alternative Album",1,Pitbull,Dale,62,0.818,0.808,False,2010
1967,Best Comedy Recording,1,Bill Cosby,Revenge,87,0.746,0.251,True,1960
1967,Best Comedy Recording,1,Bill Cosby,Revenge,55,0.77,0.618,False,1960
1967,Best Comedy Recording,1,Bill Cosby,Revenge,57,0.708,0.235,True,1960
1967,Best Comedy Recording,1,Bill Cosby,Revenge,54,0.77,0.618,False,1960
2014,Best Rock Song,1,,Ain't It Fun,1,0.606,0.893,False,2010
2014,Best Rock Song,1,,Ain't It Fun,75,0.61,0.893,False,2010
2014,Best Rock Song,1,,Ain't It Fun,1,0.606,0.893,False,2010
2014,Best Rock Song,1,,Ain't It Fun,75,0.61,0.893,False,2010
2009,Album Of The Year,1,Taylor Swift,Fearless,61,0.774,0.668,True,2000
2009,Best Country Album,1,Taylor Swift,Fearless,61,0.774,0.668,True,2000
2009,Album Of The Year,1,Taylor Swift,Fearless,22,0.606,0.828,False,2000
2009,Best Country Album,1,Taylor Swift,Fearless,22,0.606,0.828,False,2000
2009,Album Of The Year,1,Taylor Swift,Fearless,60,0.381,0.341,False,2000
2009,Best Country Album,1,Taylor Swift,Fearless,60,0.381,0.341,False,2000
2009,Album Of The Year,1,Taylor Swift,Fearless,61,0.774,0.668,True,2000
2009,Best Country Album,1,Taylor Swift,Fearless,61,0.774,0.668,True,2000
2019,Best Latin Pop Album,1,Maluma,11:11,34,0.793,0.511,True,2010
2019,Best Latin Pop Album,1,Maluma,11:11,34,0.793,0.511,True,2010
2019,Best Latin Pop Album,1,Maluma,11:11,45,0.532,0.921,False,2010
2002,Best Pop Instrumental Performance,1,B.B. King,Auld Lang Syne,0,0.51,0.262,False,2000
2002,Best Pop Instrumental Performance,1,B.B. King,Auld Lang Syne,0,0.656,0.37,False,2000
2002,Best Pop Instrumental Performance,1,B.B. King,Auld Lang Syne,0,0.646,0.282,False,2000
2002,Best Pop Instrumental Performance,1,B.B. King,Auld Lang Syne,21,0.495,0.0963,False,2000
2002,Best Pop Instrumental Performance,1,B.B. King,Auld Lang Syne,0,0.656,0.37,False,2000
2002,Best Pop Instrumental Performance,1,B.B. King,Auld Lang Syne,0,0.646,0.282,False,2000
2002,Best Pop Instrumental Performance,1,B.B. King,Auld Lang Syne,0,0.51,0.262,False,2000
2002,Best Pop Instrumental Performance,1,B.B. King,Auld Lang Syne,0,0.51,0.262,False,2000
2004,Best Rap Solo Performance,1,Jay-Z,99 Problems,62,0.529,0.557,False,2000
1996,Best Gospel Album By A Choir Or Chorus,1,,Just A Word,43,0.36,0.247,False,1990
1996,Best Gospel Album By A Choir Or Chorus,1,,Just A Word,39,0.36,0.247,False,1990
1996,Best Gospel Album By A Choir Or Chorus,1,,Just A Word,43,0.36,0.247,False,1990
1996,Best Gospel Album By A Choir Or Chorus,1,,Just A Word,43,0.36,0.247,False,1990
1996,Best Gospel Album By A Choir Or Chorus,1,,Just A Word,39,0.36,0.247,False,1990
1996,Best Gospel Album By A Choir Or Chorus,1,,Just A Word,43,0.36,0.247,False,1990
1996,Best Gospel Album By A Choir Or Chorus,1,,Just A Word,43,0.36,0.247,False,1990
1996,Best Gospel Album By A Choir Or Chorus,1,,Just A Word,39,0.36,0.247,False,1990
1996,Best Gospel Album By A Choir Or Chorus,1,,Just A Word,43,0.36,0.247,False,1990
1996,Best Gospel Album By A Choir Or Chorus,1,,Just A Word,39,0.36,0.247,False,1990
2004,Best Contemporary Soul Gospel Album,1,Smokie Norful,Nothing Without You,45,0.542,0.401,False,2000
2011,Best Contemporary Christian Music Song,1,,Blessings,63,0.545,0.434,False,2010
2011,Best Contemporary Christian Music Song,1,,Blessings,20,0.506,0.111,False,2010
2011,Best Contemporary Christian Music Song,1,,Blessings,54,0.614,0.354,False,2010
1970,"Best Country Vocal Performance, Male",1,Ray Price,For The Good Times,45,0.424,0.161,False,1970
1970,"Best Country Vocal Performance, Male",1,Ray Price,For The Good Times,14,0.323,0.339,False,1970
1970,"Best Country Vocal Performance, Male",1,Ray Price,For The Good Times,13,0.476,0.235,False,1970
1970,"Best Country Vocal Performance, Male",1,Ray Price,For The Good Times,45,0.424,0.161,False,1970
1970,"Best Country Vocal Performance, Male",1,Ray Price,For The Good Times,44,0.424,0.161,False,1970
1970,"Best Country Vocal Performance, Male",1,Ray Price,For The Good Times,44,0.424,0.161,False,1970
2009,Best Regional Mexican Album,1,Vicente Fernández,Necesito De Ti,43,0.451,0.699,False,2000
2009,Best Regional Mexican Album,1,Vicente Fernández,Necesito De Ti,31,0.653,0.615,False,2000
2003,Best Bluegrass Album,1,Alison Krauss & Union Station,Live,43,0.808,0.658,False,2000
1993,Best Mexican-American Album,1,Selena,Live,43,0.808,0.658,False,1990
1960,Best Sound Track Album Or Recording Of Original Cast From A Motion Picture Or Television,1,Frank Sinatra And Original Cast,Can Can,57,0.429,0.535,False,1960
1960,Best Sound Track Album Or Recording Of Original Cast From A Motion Picture Or Television,1,Frank Sinatra And Original Cast,Can Can,57,0.429,0.535,False,1960
2010,Best Alternative Music Album,1,"Black Keys, The",Brothers,58,0.67,0.63,True,2010
2010,Best Recording Package,1,,Brothers,58,0.67,0.63,True,2010
1997,Best Contemporary Soul Gospel Album,1,Take 6,Brothers,58,0.67,0.63,True,1990
1988,"Best Jazz Vocal Performance, Male",1,Bobby McFerrin,Brothers,58,0.67,0.63,True,1980
1995,Best Rap Solo Performance,1,Coolio,Gangsta's Paradise,89,0.647,0.514,False,1990
1995,Best Rap Solo Performance,1,Coolio,Gangsta's Paradise,89,0.647,0.514,False,1990
1973,"Best R&B Vocal Performance, Male",1,Stevie Wonder,Superstition,0,0.611,0.583,False,1970
1973,Best Rhythm & Blues Song,1,,Superstition,0,0.611,0.583,False,1970
1973,"Best R&B Vocal Performance, Male",1,Stevie Wonder,Superstition,4,0.611,0.583,False,1970
1973,Best Rhythm & Blues Song,1,,Superstition,4,0.611,0.583,False,1970
1973,"Best R&B Vocal Performance, Male",1,Stevie Wonder,Superstition,0,0.611,0.583,False,1970
1973,Best Rhythm & Blues Song,1,,Superstition,0,0.611,0.583,False,1970
1973,"Best R&B Vocal Performance, Male",1,Stevie Wonder,Superstition,0,0.611,0.583,False,1970
1973,Best Rhythm & Blues Song,1,,Superstition,0,0.611,0.583,False,1970
1973,"Best R&B Vocal Performance, Male",1,Stevie Wonder,Superstition,4,0.611,0.583,False,1970
1973,Best Rhythm & Blues Song,1,,Superstition,4,0.611,0.583,False,1970
1973,"Best R&B Vocal Performance, Male",1,Stevie Wonder,Superstition,0,0.611,0.583,False,1970
1973,Best Rhythm & Blues Song,1,,Superstition,0,0.611,0.583,False,1970
1973,"Best R&B Vocal Performance, Male",1,Stevie Wonder,Superstition,0,0.611,0.583,False,1970
1973,Best Rhythm & Blues Song,1,,Superstition,0,0.611,0.583,False,1970
1973,"Best R&B Vocal Performance, Male",1,Stevie Wonder,Superstition,0,0.611,0.583,False,1970
1973,Best Rhythm & Blues Song,1,,Superstition,0,0.611,0.583,False,1970
2000,Best Rap Performance By A Duo Or Group,1,Dr. Dre Featuring Eminem,Forgot About Dre,80,0.924,0.74,True,2000
1964,Best Rock & Roll Recording,1,Petula Clark,Downtown,72,0.775,0.679,False,1960
1964,Best Rock & Roll Recording,1,Petula Clark,Downtown,12,0.343,0.823,False,1960
1964,Best Rock & Roll Recording,1,Petula Clark,Downtown,72,0.775,0.679,False,1960
1964,Best Rock & Roll Recording,1,Petula Clark,Downtown,20,0.495,0.54,False,1960
1984,Best Album Of Original Score Written For A Motion Picture Or A Television Special,1,,Purple Rain,75,0.367,0.452,False,1980
2019,Album Of The Year,1,Lil Nas X,7,58,0.466,0.976,False,2010
1965,Best Contemporary (R&R) Vocal Performance - Female,1,Petula Clark,I Know A Place,30,0.222,0.954,False,1960
1965,Best Contemporary (R&R) Vocal Performance - Female,1,Petula Clark,I Know A Place,30,0.222,0.954,False,1960
1998,Best Pop Instrumental Performance,1,The Brian Setzer Orchestra,Sleepwalk,52,0.322,0.589,False,1990
1998,Best Pop Instrumental Performance,1,The Brian Setzer Orchestra,Sleepwalk,47,0.655,0.289,False,1990
2016,Album Of The Year,1,Adele,25,27,0.191,0.928,True,2010
2016,Best Pop Vocal Album,1,Adele,25,27,0.191,0.928,True,2010
2014,Best Urban Contemporary Album,1,Pharrell Williams,Girl,50,0.359,0.603,False,2010
2014,Best Urban Contemporary Album,1,Pharrell Williams,Girl,60,0.605,0.615,False,2010
2014,Best Rock Performance,1,Jack White,Lazaretto,58,0.381,0.838,False,2010
1984,Best Rock Instrumental Performance,1,Yes,Cinema,53,0.46,0.721,False,1980
1984,Best Rock Instrumental Performance,1,Yes,Cinema,50,0.511,0.697,False,1980
1986,"Best Pop Instrumental Performance, (Orchestra, Group Or Soloist)",1,Harold Faltermeyer & Steve Stevens,Top Gun Anthem,66,0.448,0.336,False,1980
2019,Best Traditional R&B Performance,1,Lizzo,Jerome,38,0.759,0.828,True,2010
1993,"Best Southern Gospel, Country Gospel Or Bluegrass Gospel Album",1,Kathy Mattea,Good News,39,0.604,0.801,False,1990
2011,Best Gospel/Contemporary Christian Music Performance,1,Le'Andria Johnson,Jesus,38,0.482,0.387,False,2010
2011,Best Gospel/Contemporary Christian Music Performance,1,Le'Andria Johnson,Jesus,34,0.441,0.745,False,2010
1984,"Best Gospel Performance, Female",1,Amy Grant,Angels,56,0.341,0.867,False,1980
1986,"Best Rock Instrumental Performance (Orchestra, Group Or Soloist)",1,The Art Of Noise Featuring Duane Eddy,Peter Gunn,28,0.436,0.821,False,1980
1986,"Best Rock Instrumental Performance (Orchestra, Group Or Soloist)",1,The Art Of Noise Featuring Duane Eddy,Peter Gunn,28,0.436,0.821,False,1980
1960,Best Sound Track Album Or Recording Of Music Score From Motion Picture Or Television,1,,Exodus,25,0.235,0.53,False,1960
2003,Best Rock Album,1,Foo Fighters,One By One,24,0.409,0.942,False,2000
1994,Best Rock Instrumental Performance,1,Pink Floyd,Marooned,22,0.54,0.54,False,1990
1994,Best Rock Instrumental Performance,1,Pink Floyd,Marooned,1,0.171,0.593,False,1990
1994,Best Rock Instrumental Performance,1,Pink Floyd,Marooned,56,0.396,0.341,False,1990
1997,Best Country Album,1,Johnny Cash,Unchained,22,0.287,0.968,False,1990
2005,Best Pop Performance By A Duo Or Group With Vocal,1,Maroon 5,This Love,61,0.402,0.73,True,2000
2005,Best Pop Performance By A Duo Or Group With Vocal,1,Maroon 5,This Love,64,0.406,0.446,False,2000
1995,Best Female R&B Vocal Performance,1,Anita Baker,I Apologize,56,0.505,0.929,False,1990
1984,Best Inspirational Performance,1,Donna Summer,Forgive Me,40,0.627,0.849,False,1980
1984,Best Inspirational Performance,1,Donna Summer,Forgive Me,29,0.74,0.553,True,1980
2000,Best Rock Song,1,,With Arms Wide Open,56,0.415,0.533,False,2000
2000,Best Rock Song,1,,With Arms Wide Open,43,0.415,0.533,False,2000
2000,Best Rock Song,1,,With Arms Wide Open,56,0.415,0.533,False,2000
2008,Best Latin Rock Or Alternative Album,1,Jaguares,45,67,0.446,0.657,False,2000
2008,Best Latin Rock Or Alternative Album,1,Jaguares,45,28,0.453,0.65,False,2000
2004,Best Hard Rock Performance,1,Velvet Revolver,Slither,53,0.473,0.973,False,2000
2004,Best Hard Rock Performance,1,Velvet Revolver,Slither,53,0.473,0.973,False,2000
1993,Best Rock Song,1,,Runaway Train,56,0.616,0.714,False,1990
1989,Best Metal Performance,1,Metallica,One,58,0.557,0.933,False,1980
1989,Best Metal Performance,1,Metallica,One,73,0.437,0.695,False,1980
1989,Best Metal Performance,1,Metallica,One,21,0.457,0.883,False,1980
1989,Best Metal Performance,1,Metallica,One,10,0.188,0.613,False,1980
1989,Best Metal Performance,1,Metallica,One,41,0.613,0.813,False,1980
1989,Best Metal Performance,1,Metallica,One,41,0.613,0.813,False,1980
1989,Best Metal Performance,1,Metallica,One,41,0.613,0.813,False,1980
1989,Best Metal Performance,1,Metallica,One,73,0.437,0.695,False,1980
1989,Best Metal Performance,1,Metallica,One,20,0.683,0.5,False,1980
1996,Best Contemporary Blues Album,1,Keb' Mo',Just Like You,64,0.373,0.737,False,1990
2019,Best Rock Performance,1,Rival Sons,Too Bad,60,0.598,0.808,False,2010
1991,Record Of The Year,1,"Natalie Cole (With Nat ""King"" Cole)",Unforgettable,49,0.366,0.939,False,1990
1991,Song Of The Year,1,,Unforgettable,49,0.366,0.939,False,1990
1991,Best Traditional Pop Performance,1,"Natalie Cole (With Nat ""King"" Cole)",Unforgettable,49,0.366,0.939,False,1990
1991,Best Instrumental Arrangement Accompanying Vocal(s),1,,Unforgettable,49,0.366,0.939,False,1990
1991,Record Of The Year,1,"Natalie Cole (With Nat ""King"" Cole)",Unforgettable,82,0.726,0.769,True,1990
1991,Song Of The Year,1,,Unforgettable,82,0.726,0.769,True,1990
1991,Best Traditional Pop Performance,1,"Natalie Cole (With Nat ""King"" Cole)",Unforgettable,82,0.726,0.769,True,1990
1991,Best Instrumental Arrangement Accompanying Vocal(s),1,,Unforgettable,82,0.726,0.769,True,1990
1991,Record Of The Year,1,"Natalie Cole (With Nat ""King"" Cole)",Unforgettable,67,0.349,0.182,False,1990
1991,Song Of The Year,1,,Unforgettable,67,0.349,0.182,False,1990
1991,Best Traditional Pop Performance,1,"Natalie Cole (With Nat ""King"" Cole)",Unforgettable,67,0.349,0.182,False,1990
1991,Best Instrumental Arrangement Accompanying Vocal(s),1,,Unforgettable,67,0.349,0.182,False,1990
2009,Best Rock Instrumental Performance,1,Jeff Beck,A Day In The Life,55,0.483,0.364,False,2000
2009,Best Rock Instrumental Performance,1,Jeff Beck,A Day In The Life,50,0.322,0.394,False,2000
1963,Record Of The Year,1,Henry Mancini,Days Of Wine And Roses,30,0.473,0.0504,False,1960
1963,Song Of The Year,1,,Days Of Wine And Roses,30,0.473,0.0504,False,1960
1963,Best Background Arrangement (Behind vocalist or instrumentalist),1,,Days Of Wine And Roses,30,0.473,0.0504,False,1960
1963,Record Of The Year,1,Henry Mancini,Days Of Wine And Roses,52,0.47,0.0296,False,1960
1963,Song Of The Year,1,,Days Of Wine And Roses,52,0.47,0.0296,False,1960
1963,Best Background Arrangement (Behind vocalist or instrumentalist),1,,Days Of Wine And Roses,52,0.47,0.0296,False,1960
2017,Best Pop Solo Performance,1,Ed Sheeran,Shape Of You,24,0.561,0.284,False,2010
2000,Best Traditional Pop Vocal Album,1,Joni Mitchell,Both Sides Now,51,0.423,0.0266,False,2000
2000,Best Instrumental Arrangement Accompanying A Vocalist(s),1,,Both Sides Now,51,0.423,0.0266,False,2000
1968,Best Folk Performance,1,Judy Collins,Both Sides Now,51,0.423,0.0266,False,1960
2019,Best Contemporary Blues Album,1,Robert Randolph & The Family Band,Brighter Days,42,0.712,0.279,False,2010
2019,Best Contemporary Blues Album,1,Robert Randolph & The Family Band,Brighter Days,51,0.617,0.412,True,2010
1989,Best Latin Pop Performance,1,Jose Feliciano,Cielito Lindo,21,0.579,0.0763,False,1980
1989,Best Latin Pop Performance,1,Jose Feliciano,Cielito Lindo,19,0.566,0.506,False,1980
2002,Record Of The Year,1,Norah Jones,Don't Know Why,45,0.702,0.0861,False,2000
2002,Song Of The Year,1,,Don't Know Why,45,0.702,0.0861,False,2000
2002,Best Female Pop Vocal Performance,1,Norah Jones,Don't Know Why,45,0.702,0.0861,False,2000
2002,Record Of The Year,1,Norah Jones,Don't Know Why,0,0.739,0.199,False,2000
2002,Song Of The Year,1,,Don't Know Why,0,0.739,0.199,False,2000
2002,Best Female Pop Vocal Performance,1,Norah Jones,Don't Know Why,0,0.739,0.199,False,2000
2002,Record Of The Year,1,Norah Jones,Don't Know Why,76,0.745,0.219,False,2000
2002,Song Of The Year,1,,Don't Know Why,76,0.745,0.219,False,2000
2002,Best Female Pop Vocal Performance,1,Norah Jones,Don't Know Why,76,0.745,0.219,False,2000
2002,Record Of The Year,1,Norah Jones,Don't Know Why,0,0.739,0.199,False,2000
2002,Song Of The Year,1,,Don't Know Why,0,0.739,0.199,False,2000
